event,tweet_id,node_id,tweet,attendance_label
comiccon2017,889170537754263552,324,http://www. thewrap.com/captain-marvel -will-prequel-iron-man-feature-skrulls/ Awesome!!! comiccon2017,1
comiccon2017,905760876845834245,1300,"Tom Welling Says Tom & Tom Ellis tomellis17 Says Tom! Thanks A Lot, Tom! TomWelling Lucifer ComicCon2017 TomEllis LuiferSeason03 pic.twitter.com/bo4EvVunp2",1
comiccon2017,904657047811227648,1300,Can you please share this video Tom Welling? TomWelling Smallville ComicCon2017 MyRequest Lucifer LuciferSeason3 Please Instagram pic.twitter.com/hR1e11yiDd,1
comiccon2017,910094506653093888,1300,"Check Out Some Tom Welling Cute Caps From Comic Con 2017! And, 1 back view 2! TomWelling Smallville Lucifer LuciferSeason3 ComicCon2017 pic.twitter.com/oFj5MRlsqd",1
comiccon2017,889217206285881345,1805,Anyone have an extra ThorRagnarok poster that they are willing to part with to make a Marvel fan happy?? sdcc comiccon2017,1
comiccon2017,892825202572247040,55,AuntieAnnes thank you for the free pretzels!! comiccon2017 pic.twitter.com/W9xciIou2g,1
comiccon2017,889251455932145665,2299,".Comic_Con That’s a wrap! Thanks again for another crazy, fun 5 days. You always host some of my fav folk SDDC2017 comiccon2017 art pic.twitter.com/IMzeOWN137",1
comiccon2017,890100465542856705,156,"comiccon2017 swag haul. Lots of posters, comics, pins, lanyards and fun stuff. This was the best part for me. SDCC2017 swagbag pic.twitter.com/Zf7CObqv2J",1
comiccon2017,891616963218288641,1300,Tom Welling Says Tom Six Times! TomWelling Lucifer ComicCon2017 Video Love the way he hits Tom Ellis' shoulders:Let's Do This! HI! pic.twitter.com/kVaa4P4F11,1
comiccon2017,923197699675033602,2234,Velma is nervous but super excited for London Comic con! londoncomiccon londoncomiccon2017 comiccon comiccon2017 velma velmacosplay pic.twitter.com/yl7L8fw9lR,1
comiccon2017,889715071198281728,885,DanaiGurira Thanks for answering my question at comiccon2017 for TheWalkingDead ! Glad you liked meeting me!,1
comiccon2017,888837925890215936,1368,ReadyPlayerOne trailer was great So many gr8 Warner/Spielberg Easter eggs I have a feeling my son will grow up w/ this movie ComicCon2017,1
comiccon2017,888873676925423618,1821,Amazing ironman hulkbuster cosplayer! One of the best Comic_Con ! sdcc2017 comiccon2017 pic.twitter.com/h1nHvqH79x,1
comiccon2017,891271342133309440,1300,Tom Welling Admiring Lucifer Fans!! HE IS SO GORGEOUS!!!! Video Credit: Aimee Garcia Via Instagram Story TomWelling Lucifer ComicCon2017 pic.twitter.com/yh6IRi0oLH,1
comiccon2017,891612699754475521,1300,HE IS MORE THAN WELCOME! TomWelling Smallville Lucifer ComicCon2017 CAN NOT WAIT TO SEE HIM IN LUCIFER SEASON 03! TOM WELLING ROCKS!!!!,1
comiccon2017,891456314886561793,2192,"My homie Thanos and I at London Comic Con LondonComicCon comiccon2017 Marvel Thanos Great day, good fun pic.twitter.com/nr2Px9zqsb",1
comiccon2017,889177813810647044,1572,Last day to Get Hiraku Vol 1 and 2 for FREE on Amazon! https://www. amazon.com/Nguyen-Dong/e/ B00JYTD5JQ . Please leave us a review. Thanks! ComicCon comiccon2017 pic.twitter.com/amh2CWZmv9,1
comiccon2017,889480283442921472,1582,That was so amazing!!! Kansas rocked!! I shed tears of excitement between my singing. Best of SDCC2017 Comic_Con HallHLine comiccon2017,1
comiccon2017,889565849584975873,1169,Thanks to the SUPER AWESOME benbarnesfancom for the uploads! Couldn't be at comiccon2017 I'm about to go now benbarnes WestworldSDCC pic.twitter.com/YeiSlmxM6l,1
comiccon2017,889798505828634624,1300,"Tom Welling Came Back! Tom, your laugh is just BEAUTIFUL! Thank you SO much for coming back! TomWelling Smallville Lucifer ComicCon2017 pic.twitter.com/l2WIUX8DNa",1
comiccon2017,891979029364056064,1300,Love How Tom Welling Took His Phone Out & Said:I gotta a good one for this! Loved How Everyone Laughed TomWelling Lucifer ComicCon2017 pic.twitter.com/4mFnSNEjQ7,1
comiccon2017,889259832779431938,503,cartoonnetwork character balloons comiccon2017 is a crazy cool placeSan Diego Comic https://www. instagram.com/p/BW6CaB5Fbk1/,1
comiccon2017,889514315585167360,1377,Anyone else finding it hard to get out of bed or be productive today?? MondayafterSDCC SDCC2017 SDCC comiccon ComicCon2017 SDCC17,1
comiccon2017,889001717978628096,1287,ChristophrWood shyly waved at me!! Supergirl SDCC2017 comiccon2017 pic.twitter.com/BajpsPcwDK,1
comiccon2017,888819013698105345,1910,"Comic-con, you crazy! . . . composer composerlife vr comiccon 2017 comiccon2017 sandiego https://www. instagram.com/p/BW258cwjbI_/",1
comiccon2017,888837217019461632,63,THIS IS SO ME!! I want to be at Comic Con sooooo bad comiccon2017 SanDiegoComicCon SanDiegoComicCon2017,1
comiccon2017,888859690163097601,576,I don't care what is released from ComicCon2017 the rest of the weekend...it will be largely shadowed by the JusticeLeague trailer!,1
comiccon2017,889658209413320704,796,Don't miss the ComicCon2017 Panels from penguinrandom Lucasfilm Publishing: New Star Wars Stories http://www. stuckinbooks.com/2017/07/comic- con-panel-recap-from-penguin.html jessbooklover pic.twitter.com/xduFL1OSgE,1
comiccon2017,934367489848479744,2234,Spinelli spam! But omg I love her so it doesn't matter :) Are you sick of my spinelli spam! :P comiccon2017 comiccon mcmlondoncomiccon pic.twitter.com/M6yZ2yhFtA,1
comiccon2017,888831133579915264,916,Without bones I'm not excited about comiccon2017 . I am excited to see U2 next week in Amsterdam! U2JoshuaTreeTour2017,1
comiccon2017,888852090134511622,284,At the Rotten Tomatoes show! sdcc17 comiccon2017 rtyos pic.twitter.com/y5C0HXFi6R,1
comiccon2017,888898868997476352,1453,"From the sounds of it, DCEU shit the bed. comiccon2017",1
comiccon2017,888881985350914048,2282,StarTrekDiscovery panel: Alex Kurtzman - Star Trek is just better And the StarWars and startrek war rages on sdcc2017 comiccon2017,1
comiccon2017,888936143022166016,881,Makes me sad seeing all these trailers from comiccon2017 of shitty shows like Gotham and Lucifer while Constantine couldnt get season 2.,1
comiccon2017,888822897921413120,1053,Can't decide do I love or hate the justice league comic con poster!!! JusticeLeague comiccon2017,1
comiccon2017,905140844763762689,2271,Again with these walk ass walking dead passes comiccon comiccon2017 comics https://www. instagram.com/p/BYetPtvgxO_/,1
comiccon2017,892178855506485248,1928,Fun video comiccon2017 seen through the lens of an iPhone . http:// bit.ly/SDCCVideo SDCC MobileFilmSD Cosplay SDCC2017 cosplayers,1
comiccon2017,888959303905722369,1785,comiccon2017 has been so good to us! hulu 's futureman coming to a Future near you November https://www. instagram.com/p/BW35vZoDEk3/,1
comiccon2017,889176511881895938,1785,November 14th ya'll... Btw this was the best panel in comiccon history comiccon2017 futureman https://www. instagram.com/p/BW5chaajtsz/,1
comiccon2017,888932858689093632,1785,Thank goodness for this dreamboat accomplice in all things comiccon2017 https://www. instagram.com/p/BW3tt2mjhu8/,1
comiccon2017,888870629079994368,2065,Wonder Woman is getting a sequel!!! comiccon2017,1
comiccon2017,890113594377076736,167,THIIISS SupergirlSDCC comiccon2017 LGBTQFansDeserveRespect pic.twitter.com/XBmorNcrys,1
comiccon2017,889761916784173056,1107,The latest mon journal FaceBook! http:// paper.li/f-1296980394?e dition_id=ec31aa30-7111-11e7-8f01-0cc47a0d1609 comiccon2017 avengersinfinitywar,1
comiccon2017,889399530176819202,1107,The latest mon journal FaceBook! http:// paper.li/f-1296980394?e dition_id=c2739380-7048-11e7-8f01-0cc47a0d1609 comiccon2017 sdcc2017,1
comiccon2017,889037324427943936,1107,The latest mon journal FaceBook! http:// paper.li/f-1296980394?e dition_id=b182ab70-6f7f-11e7-8f01-0cc47a0d1609 comiccon2017 flash,1
comiccon2017,916197063444127744,1292,Snikt! NYCC2017 comiccon2017 wolverine marvel pic.twitter.com/jQwMtQ20Kj,1
comiccon2017,889215187739389953,2037,Real life superhero. comiccon2017 SDCC http:// io9.gizmodo.com/rep-john-lewis -leads-march-for-civil-rights-through-co-1797170927?utm_medium=sharefromsite&utm_source=io9_twitter via io9,1
comiccon2017,900789872679686145,508,On our way to Chicago comiccon2017 WizardWorldChi pic.twitter.com/OAWvPPaXSR,1
comiccon2017,916331383563390976,125,"Officer Judy Hopps, reporting for duty! . . . . . comics comiccon comiccon2017 nycc https://www. instagram.com/p/BZ6ZH9Ngy-Q/",1
comiccon2017,889108598382637057,620,I trailer del comiccon2017 https:// n3rdcore.it/i-trailer-del- comicon-2017-ecc42e07e8f,1
comiccon2017,889268333891211264,614,"Grandes trailers este finde, loco. Se agradece comiccon2017",1
comiccon2017,896009717935419392,39,Got tickets to NY Comic Con comiccon2017 pic.twitter.com/weT9AUueW6,1
comiccon2017,899438402050945027,599,Going to ricomiccon 2017 ALL three days! RIComicCon comiccon2017 pic.twitter.com/HabhgPbO4D,1
comiccon2017,907386421132120065,39,Getting my comicconnyc costume! I'm gonna be Maze from Lucifer! What are you guys going as? comiccon2017 Lucifercosplay,1
comiccon2017,889184375967019010,2162,"Everything We Saw at Marvel’s Comic-Con Panel, From Michelle Pfeiffer to ‘Black Panther’ comiccon2017 http://www. thewrap.com/everything-saw -marvels-comic-con-panel-updating/",1
comiccon2017,888921559431233536,147,Cannot wait to see this movie! comiccon2017 entertainmentweekly https:// twitter.com/kerrysjaime/st atus/880227053899055104,1
comiccon2017,888845890563297280,2275,At Wired Cafe. wired wiredcafe sdcc sdcc2017 comic comiccon2017 party sandiego https://www. instagram.com/p/BW3GLAgHioN/,1
comiccon2017,915752544999235584,39,12 hours till NY_Comic_Con ! comiccon2017 comicconnyc,1
comiccon2017,916867003243225088,1958,1 more day! Visit Booth 1061 NY_Comic_Con javitscenter for art & books ! batman thejoker comics ComicConNYC comiccon2017 NYCC2017 pic.twitter.com/cPPR18c20d,1
comiccon2017,901516255483625477,508,wizardworldchicago comiccon2017 Cobie Smulders & Elizabeth Henstridge pic.twitter.com/cgTfu7Qm9L,1
comiccon2017,901894949779714048,508,WizardWorldChicago comiccon2017 cosplay doctorwho pic.twitter.com/Lk7Mklktxl,1
comiccon2017,901295147752751105,508,WizardWorldChi comiccon2017 WizardWorldChicago Cosplay pic.twitter.com/YAh9O2LRrt,1
comiccon2017,901292362667786240,508,WizardWorldchi comiccon2017 cosplay pic.twitter.com/Uanx6eH3z4,1
comiccon2017,901293687652614144,508,WizardWorldchi comiccon2017 cosplay pic.twitter.com/jd9li7ZvGn,1
comiccon2017,901307480243884032,508,WizardWorldchi comiccon2017 Cosplay pic.twitter.com/CNHd59SDqk,1
comiccon2017,888908945728733184,1241,westworld sdcc sdcc2017 ComicCon2017 pic.twitter.com/TypwLRajOu,1
comiccon2017,893139585219342336,242,tbt to the last remnants of comiccon2017 sdcc2017 sdcc bladerunner2049 bladerunnerreality https://www. instagram.com/p/BXVmtzbHqJO/,1
comiccon2017,888973073172512768,2431,comiccon2017 - nach 21 Uhr pic.twitter.com/9W8U5lyNqD,1
comiccon2017,888975195033174017,2429,Tired from all the fun SDCC comiccon2017 sdcc2017 gravityfalls exhaustion Tilted Kilt Pub https://www. instagram.com/p/BW4A-KHgYuJ/,1
comiccon2017,889231619319406593,763,Cool CassiniSaturn & Enceladus display by NASAJPL at comiccon2017 pic.twitter.com/mcHqt7YPDl,1
comiccon2017,889215554262769664,763,We finally won the battle for comiccon2017 bags! – at San Diego Comic-Con International 2017,1
comiccon2017,889185734191656964,2162,Harrison Ford Admits Plan to Reboot All His Hit Movies: ‘You Bet Your Ass!’ comiccon2017 http://www. thewrap.com/harrison-ford- reboot-hit-movies-bet-ass-star-wars-blade-runner/,1
comiccon2017,888853337445208064,403,"GraceRandolph comiccon2017 JusticeLeague trailer was sooooo awesome trailer reaction soon, please!",1
comiccon2017,889128657830125568,763,"ComicCon2017 today, finally. Hope you saved some for us.",1
comiccon2017,889257000277745664,452,Can't believe we got soo much trash on this Comic Con. ComicCon2017 Arrow one happy fan !!,1
comiccon2017,889209533758791681,763,Went directly from optimistic sci-fi comiccon2017 panel to the dystopian one with doctorow and MeH_not_meh . Both are great & optimistic!,1
comiccon2017,901310001100226562,508,WizardWorldchi comiccon2017 RookerOnline awesome meeting and getting a hug from MichaelRooker pic.twitter.com/3c2WjXx6us,1
comiccon2017,908082974532489218,240,Sounds of San Diego. Miss it already. comicon comiccon2017 San Diego Convention Center https://www. instagram.com/p/BY_yL0pnxwd/,1
comiccon2017,888806738958270464,2431,Halle H... we are in. Holy Fuck comiccon2017 pic.twitter.com/LRSNE62TvK,1
comiccon2017,888878167598874624,1801,Otro año sin ir a comiccon2017,1
comiccon2017,888857417492054016,2431,"Aber: Egal wie man zu den einzelnen Filmen steht, die Euphorie/Begeisterung in der Halle ist einfach schön zu erleben. warner comiccon2017",1
comiccon2017,906747960389550080,1433,The cast let Ballroom20 preview Outlander Episode 1 at ComicCon2017 and I had to keep the spoilers to myself. Now I can let it all out! pic.twitter.com/BoksuPQszz,1
comiccon2017,917016083915304961,967,Off she goes to comiccon2017 with daddy https://www. instagram.com/p/BZ_QWdNFJzR/,1
comiccon2017,891392969349017600,1433,"I am re-playing my videos from ComicCon2017 . This one, with SamHeughan and jennadewan , was my favorite! Outlander OutlanderSDCC pic.twitter.com/fJoXrriNsH – at Ballroom 20",1
comiccon2017,889207255010123776,1433,I made it into HallH for the final two sessions with no wristbands. I want to hear the latest on the new DrWho ! BBC SDCC17 comiccon2017 pic.twitter.com/VOTQzhRjUN,1
comiccon2017,889049325216706560,2082,tonight comiccon2017,1
comiccon2017,889159704110354433,1802,"Saturday's Biggest News, Trailers, and All the Other Stuff From ComicCon2017 http:// j.mp/2gUROTk pic.twitter.com/OI6UK2TZ1L RT zaibatsu",1
comiccon2017,888913207074672640,150,"FML....... Next year! Comiccon Comiccon2017 SanDiego Rialto, California https://www. instagram.com/p/BW3kx48AocZ/",1
comiccon2017,889486917745692673,1314,"Del 1 al 10, al trailer de la temporada de StrangerThings para la ComicCon2017 le doy un... ¡Once! https://www. youtube.com/watch?v=yz9yvv m7GiU&feature=share",1
comiccon2017,889382433069649920,2082,cast TheOriginals SDCC ComicCon2017 pic.twitter.com/uPY69aN7fW,1
comiccon2017,889157755092840448,2000,All the trailers at comiccon2017 look epic!!,1
comiccon2017,889584320435830784,579,A little Ninjago yoga at comiccon2017 ninjoga ninjagomovie LEGO yoga WarnerBros animation ninja familytime SDCC2017 pic.twitter.com/VhFNDkKQTw,1
comiccon2017,901514845610278912,2377,Comiccon2017 https://www. instagram.com/p/BYRHV8ghI_DF oehZoAkkibdUgNlZyrH-H0aKf40/,1
comiccon2017,889382653320986624,2082,ComicCon2017 ThorRagnarok pic.twitter.com/zSmRHO6lgV,1
comiccon2017,888882689188651010,9,"benderbadge at a con, before the con... Vegas tomorrow! badgelife comiccon2017 defcon25 ANDnXOR pic.twitter.com/QLKMghqLpp",1
comiccon2017,889177917422538752,1898,JosephMorgan : Sort of the captain Instagram video danieljgillies ComicCon2017 WBSDCC https://www. instagram.com/p/BW3VND-hYgf/ ?taken-by=therealjosephmorgan pic.twitter.com/fGDINA4Wtj,1
comiccon2017,889180459481137152,1898,JosephMorgan : Duality ComicCon2017 WBSDCC https://www. instagram.com/p/BW30KqxBlaF/ pic.twitter.com/CHzEfzbHS4,1
comiccon2017,889178846976770049,1898,JosephMorgan : Brothers danieljgillies ComicCon2017 WBSDCC https://www. instagram.com/p/BW3hkquBrg6/ pic.twitter.com/Bmv18WA8iV,1
comiccon2017,889176783416942595,1898,JosephMorgan : A message Instagram video ComicCon2017 WBSDCC https://www. instagram.com/p/BW3L-qQhEJP/ ?taken-by=therealjosephmorgan pic.twitter.com/M5tQEYHr1d,1
comiccon2017,889153627058778118,1037,Who likes unicorn onesies? Not David_Boreanaz ! So I wrote about it. http:// buff.ly/2uhy13H sdcc2017 comiccon2017,1
comiccon2017,894727050652663810,528,Body Jumpers Issue 3 Darkness - Get you copy today on Amazon! https://www. amazon.com/dp/B074CZB31Q comiccon2017 comic Amazon NewarkCon,1
comiccon2017,889179377795256320,1898,JosephMorgan : No caption. Instagram video ComicCon2017 WBSDCC https://www. instagram.com/p/BW3rkF3Bqlf/ ?taken-by=therealjosephmorgan pic.twitter.com/xamm6gXfcb,1
comiccon2017,889177283042435072,1898,JosephMorgan : Hell Yeah Instagram video ComicCon2017 WBSDCC https://www. instagram.com/p/BW3P58SBbDm/ ?taken-by=therealjosephmorgan pic.twitter.com/s4z37mZ4L1,1
comiccon2017,889063355406745600,1583,Mais alors cette affiche comiccon2017 JusticeLeague pic.twitter.com/bj8QW3UIn9,1
comiccon2017,888841399629561856,2054,generally happy to help manage our comiccon2017 coverage from afar but the startrekcbs cast is in etnow 's suite now & I'm jealous,1
comiccon2017,889147256003321856,717,Zelda - What are you guys up to? Besides avoiding the Feed with all the awesome comiccon2017 updates sdcc http:// ift.tt/2trVPR2 pic.twitter.com/NS6ZlZoiBQ,1
comiccon2017,890308567546331136,1691,Lupita_Nyongo has just won comiccon2017 dancing around as a pink Power Ranger,1
comiccon2017,891709536880480256,521,Met the amazing 4SylvesterMcCoy today. What a gentleman. doctorwho sense8 comiccon2017 pic.twitter.com/z7yUyBMSEI,1
comiccon2017,888855442532610048,857,"On that note, I’ll be doing a futurism panel at 3 o’clock with a whole bunch of best-selling authors. Come see it. https:// comiccon2017.sched.com/event/BQ2i/liv ing-in-the-future?iframe=no&w=680&sidebar=no&bg=no",0
comiccon2017,897496004353826817,2238,Check out what I'm selling on letgo! - Thor 193 Comic High Grade comiccon2017 comics comicbooks letgo http:// app.letgo.com/k8Mk/gKICMqrrDF,0
